variant,source_country,target_country,date_start,date_end,undercounting_multiplier_source,undercounting_multiplier_target,Ne,Ve,Cum_cases,PopFullyVax,pop,Rt
B.1.1.7,GBR,JPN,2020-09-09,2020-12-14,2.27,5.35,0,0,72515.0,0,124612530.0,1.62
B.1.1.7,GBR,JPN,2020-09-09,2020-12-14,2.27,10.49,0,0,72515.0,0,124612530.0,1.62
B.1.1.7,GBR,JPN,2020-09-09,2020-12-14,2.95,5.35,0,0,72515.0,0,124612530.0,1.62
B.1.1.7,GBR,JPN,2020-09-09,2020-12-14,2.95,10.49,0,0,72515.0,0,124612530.0,1.62
B.1.1.7,GBR,JPN,2020-09-09,2020-12-14,2.27,5.35,0,0,72515.0,0,124612530.0,2.63
B.1.1.7,GBR,JPN,2020-09-09,2020-12-14,2.27,10.49,0,0,72515.0,0,124612530.0,2.63
B.1.1.7,GBR,JPN,2020-09-09,2020-12-14,2.95,5.35,0,0,72515.0,0,124612530.0,2.63
B.1.1.7,GBR,JPN,2020-09-09,2020-12-14,2.95,10.49,0,0,72515.0,0,124612530.0,2.63
B.1.1.7,GBR,KEN,2020-09-09,2020-12-14,2.27,161.23,0,0,35460.0,0,53005614.0,1.05
B.1.1.7,GBR,KEN,2020-09-09,2020-12-14,2.27,283.50,0,0,35460.0,0,53005614.0,1.05
B.1.1.7,GBR,KEN,2020-09-09,2020-12-14,2.95,161.23,0,0,35460.0,0,53005614.0,1.05
B.1.1.7,GBR,KEN,2020-09-09,2020-12-14,2.95,283.50,0,0,35460.0,0,53005614.0,1.05
B.1.1.7,GBR,KEN,2020-09-09,2020-12-14,2.27,161.23,0,0,35460.0,0,53005614.0,1.62
B.1.1.7,GBR,KEN,2020-09-09,2020-12-14,2.27,283.50,0,0,35460.0,0,53005614.0,1.62
B.1.1.7,GBR,KEN,2020-09-09,2020-12-14,2.95,161.23,0,0,35460.0,0,53005614.0,1.62
B.1.1.7,GBR,KEN,2020-09-09,2020-12-14,2.95,283.50,0,0,35460.0,0,53005614.0,1.62
B.1.1.7,GBR,KEN,2020-09-09,2020-12-14,2.27,161.23,0,0,35460.0,0,53005614.0,2.63
B.1.1.7,GBR,KEN,2020-09-09,2020-12-14,2.27,283.50,0,0,35460.0,0,53005614.0,2.63
B.1.1.7,GBR,KEN,2020-09-09,2020-12-14,2.95,161.23,0,0,35460.0,0,53005614.0,2.63
B.1.1.7,GBR,KEN,2020-09-09,2020-12-14,2.95,283.50,0,0,35460.0,0,53005614.0,2.63
B.1.1.7,GBR,KHM,2020-09-09,2021-02-08,2.27,114.23,0,0,271.0,0,16589023.0,1.05
B.1.1.7,GBR,KHM,2020-09-09,2021-02-08,2.27,213.55,0,0,271.0,0,16589023.0,1.05
B.1.1.7,GBR,KHM,2020-09-09,2021-02-08,2.95,114.23,0,0,271.0,0,16589023.0,1.05
B.1.1.7,GBR,KHM,2020-09-09,2021-02-08,2.95,213.55,0,0,271.0,0,16589023.0,1.05
B.1.1.7,GBR,KHM,2020-09-09,2021-02-08,2.27,114.23,0,0,271.0,0,16589023.0,1.62
B.1.1.7,GBR,KHM,2020-09-09,2021-02-08,2.27,213.55,0,0,271.0,0,16589023.0,1.62
B.1.1.7,GBR,KHM,2020-09-09,2021-02-08,2.95,114.23,0,0,271.0,0,16589023.0,1.62
B.1.1.7,GBR,KHM,2020-09-09,2021-02-08,2.95,213.55,0,0,271.0,0,16589023.0,1.62
B.1.1.7,GBR,KHM,2020-09-09,2021-02-08,2.27,114.23,0,0,271.0,0,16589023.0,2.63
B.1.1.7,GBR,KHM,2020-09-09,2021-02-08,2.27,213.55,0,0,271.0,0,16589023.0,2.63
B.1.1.7,GBR,KHM,2020-09-09,2021-02-08,2.95,114.23,0,0,271.0,0,16589023.0,2.63
B.1.1.7,GBR,KHM,2020-09-09,2021-02-08,2.95,213.55,0,0,271.0,0,16589023.0,2.63
B.1.1.7,GBR,KOR,2020-09-09,2020-12-14,2.27,4.04,0,0,13874.0,0,51830139.0,1.05
B.1.1.7,GBR,KOR,2020-09-09,2020-12-14,2.27,6.11,0,0,13874.0,0,51830139.0,1.05
B.1.1.7,GBR,KOR,2020-09-09,2020-12-14,2.95,4.04,0,0,13874.0,0,51830139.0,1.05
B.1.1.7,GBR,KOR,2020-09-09,2020-12-14,2.95,6.11,0,0,13874.0,0,51830139.0,1.05
B.1.1.7,GBR,KOR,2020-09-09,2020-12-14,2.27,4.04,0,0,13874.0,0,51830139.0,1.62
B.1.1.7,GBR,KOR,2020-09-09,2020-12-14,2.27,6.11,0,0,13874.0,0,51830139.0,1.62
B.1.1.7,GBR,KOR,2020-09-09,2020-12-14,2.95,4.04,0,0,13874.0,0,51830139.0,1.62
B.1.1.7,GBR,KOR,2020-09-09,2020-12-14,2.95,6.11,0,0,13874.0,0,51830139.0,1.62
B.1.1.7,GBR,KOR,2020-09-09,2020-12-14,2.27,4.04,0,0,13874.0,0,51830139.0,2.63
B.1.1.7,GBR,KOR,2020-09-09,2020-12-14,2.27,6.11,0,0,13874.0,0,51830139.0,2.63
B.1.1.7,GBR,KOR,2020-09-09,2020-12-14,2.95,4.04,0,0,13874.0,0,51830139.0,2.63
B.1.1.7,GBR,KOR,2020-09-09,2020-12-14,2.95,6.11,0,0,13874.0,0,51830139.0,2.63
B.1.1.7,GBR,LBN,2020-09-09,2020-12-28,2.27,4.60,0,0,21816.0,0,5592631.0,1.05
B.1.1.7,GBR,LBN,2020-09-09,2020-12-28,2.27,5.93,0,0,21816.0,0,5592631.0,1.05
B.1.1.7,GBR,LBN,2020-09-09,2020-12-28,2.95,4.60,0,0,21816.0,0,5592631.0,1.05
B.1.1.7,GBR,LBN,2020-09-09,2020-12-28,2.95,5.93,0,0,21816.0,0,5592631.0,1.05
B.1.1.7,GBR,LBN,2020-09-09,2020-12-28,2.27,4.60,0,0,21816.0,0,5592631.0,1.62
B.1.1.7,GBR,LBN,2020-09-09,2020-12-28,2.27,5.93,0,0,21816.0,0,5592631.0,1.62
B.1.1.7,GBR,LBN,2020-09-09,2020-12-28,2.95,4.60,0,0,21816.0,0,5592631.0,1.62
B.1.1.7,GBR,LBN,2020-09-09,2020-12-28,2.95,5.93,0,0,21816.0,0,5592631.0,1.62
B.1.1.7,GBR,LBN,2020-09-09,2020-12-28,2.27,4.60,0,0,21816.0,0,5592631.0,2.63
B.1.1.7,GBR,LBN,2020-09-09,2020-12-28,2.27,5.93,0,0,21816.0,0,5592631.0,2.63
B.1.1.7,GBR,LBN,2020-09-09,2020-12-28,2.95,4.60,0,0,21816.0,0,5592631.0,2.63
B.1.1.7,GBR,LBN,2020-09-09,2020-12-28,2.95,5.93,0,0,21816.0,0,5592631.0,2.63
B.1.1.7,GBR,LKA,2020-09-09,2020-12-28,2.27,6.15,0,0,3145.0,0,21773441.0,1.05
B.1.1.7,GBR,LKA,2020-09-09,2020-12-28,2.27,11.70,0,0,3145.0,0,21773441.0,1.05
B.1.1.7,GBR,LKA,2020-09-09,2020-12-28,2.95,6.15,0,0,3145.0,0,21773441.0,1.05
B.1.1.7,GBR,LKA,2020-09-09,2020-12-28,2.95,11.70,0,0,3145.0,0,21773441.0,1.05
B.1.1.7,GBR,LKA,2020-09-09,2020-12-28,2.27,6.15,0,0,3145.0,0,21773441.0,1.62
B.1.1.7,GBR,LKA,2020-09-09,2020-12-28,2.27,11.70,0,0,3145.0,0,21773441.0,1.62
B.1.1.7,GBR,LKA,2020-09-09,2020-12-28,2.95,6.15,0,0,3145.0,0,21773441.0,1.62
B.1.1.7,GBR,LKA,2020-09-09,2020-12-28,2.95,11.70,0,0,3145.0,0,21773441.0,1.62
B.1.1.7,GBR,LKA,2020-09-09,2020-12-28,2.27,6.15,0,0,3145.0,0,21773441.0,2.63
B.1.1.7,GBR,LKA,2020-09-09,2020-12-28,2.27,11.70,0,0,3145.0,0,21773441.0,2.63
B.1.1.7,GBR,LKA,2020-09-09,2020-12-28,2.95,6.15,0,0,3145.0,0,21773441.0,2.63
B.1.1.7,GBR,LKA,2020-09-09,2020-12-28,2.95,11.70,0,0,3145.0,0,21773441.0,2.63
B.1.1.7,GBR,LTU,2020-09-09,2021-02-08,2.27,3.73,0,0,3145.0,0,2786651.0,1.05
B.1.1.7,GBR,LTU,2020-09-09,2021-02-08,2.27,6.51,0,0,3145.0,0,2786651.0,1.05
B.1.1.7,GBR,LTU,2020-09-09,2021-02-08,2.95,3.73,0,0,3145.0,0,2786651.0,1.05
B.1.1.7,GBR,LTU,2020-09-09,2021-02-08,2.95,6.51,0,0,3145.0,0,2786651.0,1.05
B.1.1.7,GBR,LTU,2020-09-09,2021-02-08,2.27,3.73,0,0,3145.0,0,2786651.0,1.62
B.1.1.7,GBR,LTU,2020-09-09,2021-02-08,2.27,6.51,0,0,3145.0,0,2786651.0,1.62
B.1.1.7,GBR,LTU,2020-09-09,2021-02-08,2.95,3.73,0,0,3145.0,0,2786651.0,1.62
B.1.1.7,GBR,LTU,2020-09-09,2021-02-08,2.95,6.51,0,0,3145.0,0,2786651.0,1.62
B.1.1.7,GBR,LTU,2020-09-09,2021-02-08,2.27,3.73,0,0,3145.0,0,2786651.0,2.63
B.1.1.7,GBR,LTU,2020-09-09,2021-02-08,2.27,6.51,0,0,3145.0,0,2786651.0,2.63
B.1.1.7,GBR,LTU,2020-09-09,2021-02-08,2.95,3.73,0,0,3145.0,0,2786651.0,2.63
B.1.1.7,GBR,LTU,2020-09-09,2021-02-08,2.95,6.51,0,0,3145.0,0,2786651.0,2.63
B.1.1.7,GBR,LUX,2020-09-09,2020-12-28,2.27,1.32,0,0,8352.0,0,639321.0,1.05
B.1.1.7,GBR,LUX,2020-09-09,2020-12-28,2.27,2.02,0,0,8352.0,0,639321.0,1.05
B.1.1.7,GBR,LUX,2020-09-09,2020-12-28,2.95,1.32,0,0,8352.0,0,639321.0,1.05
B.1.1.7,GBR,LUX,2020-09-09,2020-12-28,2.95,2.02,0,0,8352.0,0,639321.0,1.05
B.1.1.7,GBR,LUX,2020-09-09,2020-12-28,2.27,1.32,0,0,8352.0,0,639321.0,1.62
B.1.1.7,GBR,LUX,2020-09-09,2020-12-28,2.27,2.02,0,0,8352.0,0,639321.0,1.62
B.1.1.7,GBR,LUX,2020-09-09,2020-12-28,2.95,1.32,0,0,8352.0,0,639321.0,1.62
B.1.1.7,GBR,LUX,2020-09-09,2020-12-28,2.95,2.02,0,0,8352.0,0,639321.0,1.62
B.1.1.7,GBR,LUX,2020-09-09,2020-12-28,2.27,1.32,0,0,8352.0,0,639321.0,2.63
B.1.1.7,GBR,LUX,2020-09-09,2020-12-28,2.27,2.02,0,0,8352.0,0,639321.0,2.63
B.1.1.7,GBR,LUX,2020-09-09,2020-12-28,2.95,1.32,0,0,8352.0,0,639321.0,2.63
B.1.1.7,GBR,LUX,2020-09-09,2020-12-28,2.95,2.02,0,0,8352.0,0,639321.0,2.63
B.1.1.7,GBR,LVA,2020-09-09,2021-01-11,2.27,6.05,0,0,1433.0,0,1873919.0,1.05
B.1.1.7,GBR,LVA,2020-09-09,2021-01-11,2.27,9.58,0,0,1433.0,0,1873919.0,1.05
B.1.1.7,GBR,LVA,2020-09-09,2021-01-11,2.95,6.05,0,0,1433.0,0,1873919.0,1.05
B.1.1.7,GBR,LVA,2020-09-09,2021-01-11,2.95,9.58,0,0,1433.0,0,1873919.0,1.05
B.1.1.7,GBR,LVA,2020-09-09,2021-01-11,2.27,6.05,0,0,1433.0,0,1873919.0,1.62
B.1.1.7,GBR,LVA,2020-09-09,2021-01-11,2.27,9.58,0,0,1433.0,0,1873919.0,1.62
B.1.1.7,GBR,LVA,2020-09-09,2021-01-11,2.95,6.05,0,0,1433.0,0,1873919.0,1.62
B.1.1.7,GBR,LVA,2020-09-09,2021-01-11,2.95,9.58,0,0,1433.0,0,1873919.0,1.62
B.1.1.7,GBR,LVA,2020-09-09,2021-01-11,2.27,6.05,0,0,1433.0,0,1873919.0,2.63
B.1.1.7,GBR,LVA,2020-09-09,2021-01-11,2.27,9.58,0,0,1433.0,0,1873919.0,2.63
B.1.1.7,GBR,LVA,2020-09-09,2021-01-11,2.95,6.05,0,0,1433.0,0,1873919.0,2.63
B.1.1.7,GBR,LVA,2020-09-09,2021-01-11,2.95,9.58,0,0,1433.0,0,1873919.0,2.63
B.1.1.7,GBR,MEX,2020-09-09,2020-12-28,2.27,27.64,0,0,647309.0,0,126705138.0,1.05
B.1.1.7,GBR,MEX,2020-09-09,2020-12-28,2.27,34.23,0,0,647309.0,0,126705138.0,1.05
B.1.1.7,GBR,MEX,2020-09-09,2020-12-28,2.95,27.64,0,0,647309.0,0,126705138.0,1.05
B.1.1.7,GBR,MEX,2020-09-09,2020-12-28,2.95,34.23,0,0,647309.0,0,126705138.0,1.05
B.1.1.7,GBR,MEX,2020-09-09,2020-12-28,2.27,27.64,0,0,647309.0,0,126705138.0,1.62
B.1.1.7,GBR,MEX,2020-09-09,2020-12-28,2.27,34.23,0,0,647309.0,0,126705138.0,1.62
B.1.1.7,GBR,MEX,2020-09-09,2020-12-28,2.95,27.64,0,0,647309.0,0,126705138.0,1.62
B.1.1.7,GBR,MEX,2020-09-09,2020-12-28,2.95,34.23,0,0,647309.0,0,126705138.0,1.62
B.1.1.7,GBR,MEX,2020-09-09,2020-12-28,2.27,27.64,0,0,647309.0,0,126705138.0,2.63
B.1.1.7,GBR,MEX,2020-09-09,2020-12-28,2.27,34.23,0,0,647309.0,0,126705138.0,2.63
B.1.1.7,GBR,MEX,2020-09-09,2020-12-28,2.95,27.64,0,0,647309.0,0,126705138.0,2.63
B.1.1.7,GBR,MEX,2020-09-09,2020-12-28,2.95,34.23,0,0,647309.0,0,126705138.0,2.63
B.1.1.7,GBR,MYS,2020-09-09,2020-12-28,2.27,4.54,0,0,9425.0,0,33573874.0,1.05
B.1.1.7,GBR,MYS,2020-09-09,2020-12-28,2.27,10.49,0,0,9425.0,0,33573874.0,1.05
B.1.1.7,GBR,MYS,2020-09-09,2020-12-28,2.95,4.54,0,0,9425.0,0,33573874.0,1.05
B.1.1.7,GBR,MYS,2020-09-09,2020-12-28,2.95,10.49,0,0,9425.0,0,33573874.0,1.05
B.1.1.7,GBR,MYS,2020-09-09,2020-12-28,2.27,4.54,0,0,9425.0,0,33573874.0,1.62
B.1.1.7,GBR,MYS,2020-09-09,2020-12-28,2.27,10.49,0,0,9425.0,0,33573874.0,1.62
B.1.1.7,GBR,MYS,2020-09-09,2020-12-28,2.95,4.54,0,0,9425.0,0,33573874.0,1.62
B.1.1.7,GBR,MYS,2020-09-09,2020-12-28,2.95,10.49,0,0,9425.0,0,33573874.0,1.62
B.1.1.7,GBR,MYS,2020-09-09,2020-12-28,2.27,4.54,0,0,9425.0,0,33573874.0,2.63
B.1.1.7,GBR,MYS,2020-09-09,2020-12-28,2.27,10.49,0,0,9425.0,0,33573874.0,2.63
B.1.1.7,GBR,MYS,2020-09-09,2020-12-28,2.95,4.54,0,0,9425.0,0,33573874.0,2.63
B.1.1.7,GBR,MYS,2020-09-09,2020-12-28,2.95,10.49,0,0,9425.0,0,33573874.0,2.63
B.1.1.7,GBR,NGA,2020-09-09,2020-12-14,2.27,513.39,0,0,55630.0,0,213401323.0,1.05
B.1.1.7,GBR,NGA,2020-09-09,2020-12-14,2.27,767.81,0,0,55630.0,0,213401323.0,1.05
B.1.1.7,GBR,NGA,2020-09-09,2020-12-14,2.95,513.39,0,0,55630.0,0,213401323.0,1.05
B.1.1.7,GBR,NGA,2020-09-09,2020-12-14,2.95,767.81,0,0,55630.0,0,213401323.0,1.05
B.1.1.7,GBR,NGA,2020-09-09,2020-12-14,2.27,513.39,0,0,55630.0,0,213401323.0,1.62
B.1.1.7,GBR,NGA,2020-09-09,2020-12-14,2.27,767.81,0,0,55630.0,0,213401323.0,1.62
B.1.1.7,GBR,NGA,2020-09-09,2020-12-14,2.95,513.39,0,0,55630.0,0,213401323.0,1.62
B.1.1.7,GBR,NGA,2020-09-09,2020-12-14,2.95,767.81,0,0,55630.0,0,213401323.0,1.62
B.1.1.7,GBR,NGA,2020-09-09,2020-12-14,2.27,513.39,0,0,55630.0,0,213401323.0,2.63
B.1.1.7,GBR,NGA,2020-09-09,2020-12-14,2.27,767.81,0,0,55630.0,0,213401323.0,2.63
B.1.1.7,GBR,NGA,2020-09-09,2020-12-14,2.95,513.39,0,0,55630.0,0,213401323.0,2.63
B.1.1.7,GBR,NGA,2020-09-09,2020-12-14,2.95,767.81,0,0,55630.0,0,213401323.0,2.63
B.1.1.7,GBR,NLD,2020-09-09,2020-11-16,2.27,1.70,0,0,78237.0,0,17501696.0,1.05
B.1.1.7,GBR,NLD,2020-09-09,2020-11-16,2.27,2.16,0,0,78237.0,0,17501696.0,1.05
B.1.1.7,GBR,NLD,2020-09-09,2020-11-16,2.95,1.70,0,0,78237.0,0,17501696.0,1.05
B.1.1.7,GBR,NLD,2020-09-09,2020-11-16,2.95,2.16,0,0,78237.0,0,17501696.0,1.05
B.1.1.7,GBR,NLD,2020-09-09,2020-11-16,2.27,1.70,0,0,78237.0,0,17501696.0,1.62
B.1.1.7,GBR,NLD,2020-09-09,2020-11-16,2.27,2.16,0,0,78237.0,0,17501696.0,1.62
B.1.1.7,GBR,NLD,2020-09-09,2020-11-16,2.95,1.70,0,0,78237.0,0,17501696.0,1.62
B.1.1.7,GBR,NLD,2020-09-09,2020-11-16,2.95,2.16,0,0,78237.0,0,17501696.0,1.62
B.1.1.7,GBR,NLD,2020-09-09,2020-11-16,2.27,1.70,0,0,78237.0,0,17501696.0,2.63
B.1.1.7,GBR,NLD,2020-09-09,2020-11-16,2.27,2.16,0,0,78237.0,0,17501696.0,2.63
B.1.1.7,GBR,NLD,2020-09-09,2020-11-16,2.95,1.70,0,0,78237.0,0,17501696.0,2.63
B.1.1.7,GBR,NLD,2020-09-09,2020-11-16,2.95,2.16,0,0,78237.0,0,17501696.0,2.63
B.1.1.7,GBR,NOR,2020-09-09,2020-12-14,2.27,1.75,0,0,11044.0,0,5403021.0,1.05
B.1.1.7,GBR,NOR,2020-09-09,2020-12-14,2.27,2.47,0,0,11044.0,0,5403021.0,1.05
B.1.1.7,GBR,NOR,2020-09-09,2020-12-14,2.95,1.75,0,0,11044.0,0,5403021.0,1.05
B.1.1.7,GBR,NOR,2020-09-09,2020-12-14,2.95,2.47,0,0,11044.0,0,5403021.0,1.05
B.1.1.7,GBR,NOR,2020-09-09,2020-12-14,2.27,1.75,0,0,11044.0,0,5403021.0,1.62
B.1.1.7,GBR,NOR,2020-09-09,2020-12-14,2.27,2.47,0,0,11044.0,0,5403021.0,1.62
B.1.1.7,GBR,NOR,2020-09-09,2020-12-14,2.95,1.75,0,0,11044.0,0,5403021.0,1.62
B.1.1.7,GBR,NOR,2020-09-09,2020-12-14,2.95,2.47,0,0,11044.0,0,5403021.0,1.62
B.1.1.7,GBR,NOR,2020-09-09,2020-12-14,2.27,1.75,0,0,11044.0,0,5403021.0,2.63
B.1.1.7,GBR,NOR,2020-09-09,2020-12-14,2.27,2.47,0,0,11044.0,0,5403021.0,2.63
B.1.1.7,GBR,NOR,2020-09-09,2020-12-14,2.95,1.75,0,0,11044.0,0,5403021.0,2.63
B.1.1.7,GBR,NOR,2020-09-09,2020-12-14,2.95,2.47,0,0,11044.0,0,5403021.0,2.63
B.1.1.7,GBR,NPL,2020-09-09,2021-04-19,2.27,23.52,0,0,49219.0,0,30034989.0,1.05
B.1.1.7,GBR,NPL,2020-09-09,2021-04-19,2.27,35.89,0,0,49219.0,0,30034989.0,1.05
B.1.1.7,GBR,NPL,2020-09-09,2021-04-19,2.95,23.52,0,0,49219.0,0,30034989.0,1.05
B.1.1.7,GBR,NPL,2020-09-09,2021-04-19,2.95,35.89,0,0,49219.0,0,30034989.0,1.05
B.1.1.7,GBR,NPL,2020-09-09,2021-04-19,2.27,23.52,0,0,49219.0,0,30034989.0,1.62
B.1.1.7,GBR,NPL,2020-09-09,2021-04-19,2.27,35.89,0,0,49219.0,0,30034989.0,1.62
B.1.1.7,GBR,NPL,2020-09-09,2021-04-19,2.95,23.52,0,0,49219.0,0,30034989.0,1.62
B.1.1.7,GBR,NPL,2020-09-09,2021-04-19,2.95,35.89,0,0,49219.0,0,30034989.0,1.62
B.1.1.7,GBR,NPL,2020-09-09,2021-04-19,2.27,23.52,0,0,49219.0,0,30034989.0,2.63
B.1.1.7,GBR,NPL,2020-09-09,2021-04-19,2.27,35.89,0,0,49219.0,0,30034989.0,2.63
B.1.1.7,GBR,NPL,2020-09-09,2021-04-19,2.95,23.52,0,0,49219.0,0,30034989.0,2.63
B.1.1.7,GBR,NPL,2020-09-09,2021-04-19,2.95,35.89,0,0,49219.0,0,30034989.0,2.63
B.1.1.7,GBR,NZL,2020-09-09,2020-12-14,2.27,3.34,0,0,1789.0,0,5129728.0,1.05
B.1.1.7,GBR,NZL,2020-09-09,2020-12-14,2.27,5.02,0,0,1789.0,0,5129728.0,1.05
B.1.1.7,GBR,NZL,2020-09-09,2020-12-14,2.95,3.34,0,0,1789.0,0,5129728.0,1.05
B.1.1.7,GBR,NZL,2020-09-09,2020-12-14,2.95,5.02,0,0,1789.0,0,5129728.0,1.05
B.1.1.7,GBR,NZL,2020-09-09,2020-12-14,2.27,3.34,0,0,1789.0,0,5129728.0,1.62
B.1.1.7,GBR,NZL,2020-09-09,2020-12-14,2.27,5.02,0,0,1789.0,0,5129728.0,1.62
B.1.1.7,GBR,NZL,2020-09-09,2020-12-14,2.95,3.34,0,0,1789.0,0,5129728.0,1.62
B.1.1.7,GBR,NZL,2020-09-09,2020-12-14,2.95,5.02,0,0,1789.0,0,5129728.0,1.62
B.1.1.7,GBR,NZL,2020-09-09,2020-12-14,2.27,3.34,0,0,1789.0,0,5129728.0,2.63
B.1.1.7,GBR,NZL,2020-09-09,2020-12-14,2.27,5.02,0,0,1789.0,0,5129728.0,2.63
B.1.1.7,GBR,NZL,2020-09-09,2020-12-14,2.95,3.34,0,0,1789.0,0,5129728.0,2.63
B.1.1.7,GBR,NZL,2020-09-09,2020-12-14,2.95,5.02,0,0,1789.0,0,5129728.0,2.63
B.1.1.7,GBR,PAK,2020-09-09,2020-12-28,2.27,114.84,0,0,300002.0,0,231402116.0,1.05
B.1.1.7,GBR,PAK,2020-09-09,2020-12-28,2.27,204.44,0,0,300002.0,0,231402116.0,1.05
B.1.1.7,GBR,PAK,2020-09-09,2020-12-28,2.95,114.84,0,0,300002.0,0,231402116.0,1.05
B.1.1.7,GBR,PAK,2020-09-09,2020-12-28,2.95,204.44,0,0,300002.0,0,231402116.0,1.05
B.1.1.7,GBR,PAK,2020-09-09,2020-12-28,2.27,114.84,0,0,300002.0,0,231402116.0,1.62
B.1.1.7,GBR,PAK,2020-09-09,2020-12-28,2.27,204.44,0,0,300002.0,0,231402116.0,1.62
B.1.1.7,GBR,PAK,2020-09-09,2020-12-28,2.95,114.84,0,0,300002.0,0,231402116.0,1.62
B.1.1.7,GBR,PAK,2020-09-09,2020-12-28,2.95,204.44,0,0,300002.0,0,231402116.0,1.62
B.1.1.7,GBR,PAK,2020-09-09,2020-12-28,2.27,114.84,0,0,300002.0,0,231402116.0,2.63
B.1.1.7,GBR,PAK,2020-09-09,2020-12-28,2.27,204.44,0,0,300002.0,0,231402116.0,2.63
B.1.1.7,GBR,PAK,2020-09-09,2020-12-28,2.95,114.84,0,0,300002.0,0,231402116.0,2.63
B.1.1.7,GBR,PAK,2020-09-09,2020-12-28,2.95,204.44,0,0,300002.0,0,231402116.0,2.63
B.1.1.7,GBR,PAN,2020-09-09,2021-03-22,2.27,4.21,0,0,99031.0,0,4351267.0,1.05
B.1.1.7,GBR,PAN,2020-09-09,2021-03-22,2.27,6.93,0,0,99031.0,0,4351267.0,1.05
B.1.1.7,GBR,PAN,2020-09-09,2021-03-22,2.95,4.21,0,0,99031.0,0,4351267.0,1.05
B.1.1.7,GBR,PAN,2020-09-09,2021-03-22,2.95,6.93,0,0,99031.0,0,4351267.0,1.05
B.1.1.7,GBR,PAN,2020-09-09,2021-03-22,2.27,4.21,0,0,99031.0,0,4351267.0,1.62
B.1.1.7,GBR,PAN,2020-09-09,2021-03-22,2.27,6.93,0,0,99031.0,0,4351267.0,1.62
B.1.1.7,GBR,PAN,2020-09-09,2021-03-22,2.95,4.21,0,0,99031.0,0,4351267.0,1.62
B.1.1.7,GBR,PAN,2020-09-09,2021-03-22,2.95,6.93,0,0,99031.0,0,4351267.0,1.62
